"","Total_strokeNo","Total_strokeRate","Descent_strokeNo","Descent_strokeRate","Ascent_strokeNo","Ascent_strokeRate","Total_strokeIntensity","Total_strokeIntensityPerStroke","Descent_strokeIntensity","Descent_strokeIntensityPerStroke","Ascent_strokeIntensity","Ascent_strokeIntensityPerStroke","Total_pitch","Descent_pitch","Ascent_pitch","Total_speed","Descent_speed","Ascent_speed","Total_glide","Descent_glide","Ascent_glide","Total_ODBA","Descent_ODBA","Ascent_ODBA","Bottom_ODBA","DiveNo","Duration","MaxD","Vair","VairRaw","minMSE_w","initial_depth","glide_duration","avg_pitch","avg_speed","r_sq","p","...38","initial_v","min_v","d_min_v","LMintercept_d","LMgradient_d","LMintercept_d_E","LMgradient_d_E","LMintercept_calc","LMgradient_calc","LMintercept_calc_E","LMgradient_calc_E","LMgradient_d_rsq","LMgradient_calc_rsq","total_stroke","Day","Individual","body_density"
"1289",1083,0.823574144,31,0.104377104,581,1.434567901,72.26628161,0.066727869,1.343585141,0.043341456,49.44981799,0.085111563,7.126700501,-53.69037612,56.25529956,1.613755877,2.033018164,1.479948652,491.88,270.8,4.84,191.1404903,42.48387922,59.56349581,89.09311527,68,1316,600.4986572,21.8487395,0.0052,0.029643599,28.010702,17,-71.84766335,1.425818465,0.193433013,0.077298439,68,1.3911964,1.3911964,28.010702,0.140977172,-0.000810481,0.010385353,0.000980086,0.113897134,0.037297374,0.019879371,0.039086891,0.146000623,0.185423977,0.325356212,10,6,1035.689
"1290",1147,0.84900074,22,0.075342466,22,1.222222222,73.12192599,0.063750589,1.242727904,0.056487632,1.298756562,0.059034389,6.769156388,-57.26106964,40.87628365,1.611463143,2.061018474,1.878653535,495.2,274.56,1.08,234.9604728,47.01450627,3.896089202,184.0498773,69,1352,622.0872192,30.25210084,0.0072,0.037769962,29.056202,16,-72.56307606,1.416052019,0.62235478,0.00028081,70,1.5377301,1.3413078,29.056202,0.138025923,0.000811696,0.011181766,0.001034963,0.16617882,-0.039258776,0.019286321,0.037890487,0.133277837,0.211593891,0.359086603,10,6,1035.689
"1291",731,0.632900433,6,0.035928144,436,1.45819398,77.21022375,0.105622741,0.350346599,0.0583911,46.74408689,0.107211208,12.30564834,-47.75481567,38.39102789,1.501217243,1.824248924,1.440509579,631.04,162.44,0.72,133.7919398,25.35475148,38.66418526,69.77300306,1,1156,392.2028503,15.12605042,0.0036,0.071558503,11.871364,29,-63.02510117,1.512816817,0.950236315,3.99e-19,1,1.51105,1.3311925,11.871364,0.165974562,-0.01067518,0.056723433,0.007454604,-0.089371611,0.303022659,0.146420959,0.249220078,0.506257649,0.42501861,0.18511944,18,6,1035.553
"1292",904,0.662271062,21,0.036082474,680,1.440677966,81.91655041,0.090615653,0.65926492,0.031393568,72.42477104,0.106507016,5.386995467,-30.18635655,51.74185728,1.561774272,1.797475786,1.411194121,692.2,557.04,3.04,169.697426,78.12023509,52.24562684,39.33156407,2,1366,519.1313477,11.34453782,0.0027,0.081158628,10.507614,35,-49.71182709,1.511240723,0.822965231,5.92e-14,2,1.4530615,1.2891581,10.507614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,1035.553
"1293",820,0.511540861,13,0.064676617,428,1.34169279,76.70490968,0.093542573,0.818142138,0.062934011,46.1221604,0.107762057,19.94382597,-42.74422466,53.2384844,1.154067788,1.800687652,1.238148787,934,191.64,5.92,126.5323574,24.74577402,5.025381429,96.76120195,3,1604,461.352356,22.68907563,0.0054,0.085047833,18.200245,28,-58.45047357,1.387737821,0.074644691,0.159510905,3,1.5585761,1.2615925,18.200245,0.127676564,-0.000511823,0.010915458,0.001191217,0.111076699,0.022284388,0.021256708,0.038736902,0.05796969,0.099353831,0.275716924,18,6,1035.553
"1294",906,0.517418618,17,0.11409396,586,1.405275779,73.60760239,0.081244594,0.789907301,0.046465135,60.13078241,0.102612257,16.68724385,-57.49493186,58.20754383,1.398100883,1.775820655,1.342878163,1042.32,131.12,3.04,29.93777443,2.386716877,7.347961843,20.20309571,4,1752,526.7724609,20.58823529,0.0049,0.115760326,13.642679,33,-57.52002876,1.329862388,0.173293187,0.015966185,4,1.489617,1.1288835,13.642679,0.139211803,-0.005521447,0.037086301,0.004032482,0.000471127,0.166291285,0.079130422,0.144939536,0.384593405,0.304965325,0.20834356,18,6,1035.553
"1295",831,0.482298317,27,0.129186603,370,1.681818182,76.35328185,0.091881206,1.142446812,0.042312845,35.3939992,0.095659457,-0.040675216,-42.50449579,40.01437746,1.563343633,1.959790102,1.901414472,1096.8,184.56,1.52,31.3381044,3.798254929,4.400469074,23.1393804,5,1724,379.5706177,19.74789916,0.0047,0.06061575,28.92671,14,-62.15755457,1.724735821,0.003401625,0.84300806,5,1.7969323,1.6489434,28.92671,0.153833598,-0.00272825,0.014282326,0.001385698,0.073193558,0.104808547,0.027358655,0.053142151,0.492155165,0.493009315,0.311286148,18,6,1035.553
"1296",1380,0.80748976,42,0.114441417,539,1.514044944,104.7031163,0.075871823,2.130158029,0.050718048,58.19705065,0.107972265,2.684765445,-50.05192564,50.95241274,1.593713688,1.979849416,1.584935906,682.24,331.56,2.2,33.25855498,7.109077371,6.908783176,19.24069443,6,1710,655.2601929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135642791,0.000875946,0.014038662,0.001357729,0.160537417,-0.031825196,0.025536472,0.050262174,0.121837806,0.117886204,0.323321513,18,6,1035.553
"1297",1300,0.792199878,24,0.069164265,679,1.417536534,83.23310689,0.064025467,1.200346939,0.050014456,56.26936332,0.082870933,6.193855648,-47.62845975,52.98016206,1.552305555,1.970492439,1.431802024,643.6,327.4,6.44,31.88140127,6.632469008,9.36177708,15.88715518,7,1642,570.579834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167192668,-0.003238931,0.016047359,0.001431447,0.05935122,0.149039554,0.026687775,0.054318742,0.630532714,0.715056885,0.296141638,18,6,1035.553
"1298",1284,0.766567164,35,0.112903226,665,1.423982869,86.78195119,0.067587189,1.529005809,0.04368588,58.25869686,0.087607063,7.808014988,-55.64934208,55.89261015,1.546278315,2.0017386,1.40686173,685.12,276.88,4.76,32.98115767,6.020278823,9.217515816,17.74336303,8,1676,547.027771,21.8487395,0.0052,0.038917079,27.252897,19,-67.78001763,1.358143647,0.249873591,0.029305444,8,1.3189018,1.305601,27.252897,0.144921007,-0.000163197,0.016194883,0.001537358,0.135006066,0.016336746,0.030971922,0.060716682,0.002809271,0.017777269,0.351536738,18,6,1035.553
"1299",1255,0.865517241,39,0.104278075,491,1.456973294,84.90818832,0.067655927,1.791306259,0.04593093,46.18632317,0.094065831,7.377291824,-51.06625131,65.6402224,1.552503644,1.956251539,1.463486183,503.56,336.2,3.16,28.11272953,7.416940703,6.486492968,14.20929586,9,1451,551.4046631,23.1092437,0.0055,0.031171438,29.884556,17,-71.80729671,1.309063918,0.832205385,3.37e-07,9,1.2773117,1.2239183,29.884556,0.14492304,-0.002400844,0.005954613,0.000584538,0.073531591,0.092848183,0.011011569,0.021132245,0.808332619,0.828358348,0.29799915,18,6,1035.553
"1300",1323,0.845907928,42,0.156133829,428,1.486111111,87.12053824,0.065850747,1.768070891,0.042096926,41.87314399,0.097834449,9.791445076,-65.61080509,70.16413063,1.594429133,2.074190137,1.50588408,537,232.2,3.04,32.12833662,5.487107467,5.621308099,21.01992105,10,1565,548.1587524,27.31092437,0.0065,0.045264258,27.365641,18,-73.90980911,1.371677289,0.307339222,0.01696124,10,1.4582505,1.2958064,27.365641,0.159067045,-0.003041545,0.00481035,0.000440893,0.066162909,0.121967307,0.006714946,0.013232256,0.922466674,0.955036421,0.312743525,18,6,1035.553
"1301",1227,0.852083333,29,0.111969112,563,1.454780362,75.81576415,0.061789539,1.299347902,0.0448051,45.84340269,0.081427003,5.018592327,-67.62183235,57.37739337,1.592645839,2.052300824,1.474317994,492.64,233.2,7.16,35.31491627,5.277182223,10.52938469,19.50834936,11,1441,531.3947144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171641353,-0.003941301,0.009569374,0.000866477,0.049995706,0.161372933,0.019329641,0.03881504,0.837992508,0.812071394,0.318857757,18,6,1035.553
"1302",1215,0.829918033,27,0.082317073,121,1.24742268,74.02406704,0.060925158,1.194031447,0.044223387,9.148840878,0.075610255,8.079771402,-53.50002033,50.47683123,1.578597453,1.998623397,1.408963421,503.28,303.6,2.16,149.707591,6.278708829,19.71427214,123.71461,12,1465,526.4369507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151596386,-0.002531773,0.008419124,0.000792076,0.07325637,0.104009279,0.01412439,0.027757756,0.773016478,0.823946457,0.281576131,18,6,1035.553
"1303",1099,0.856586126,24,0.096385542,560,1.454545455,71.5779014,0.065130029,1.435722405,0.059821767,46.11598337,0.08234997,9.103438788,-62.4152428,63.03454059,1.620342483,2.098654205,1.443433819,450.76,230.08,4.68,221.5492975,31.79026075,73.52241538,116.2366214,13,1284,578.9088745,29.83193277,0.0071,0.058569363,24.32391,20,-73.27714005,1.41239274,0.55957359,0.000149079,13,1.6318823,1.331941,24.32391,0.162881924,-0.002251077,0.007245283,0.000705681,0.093639025,0.090943945,0.012905811,0.024486292,0.717826793,0.775209661,0.345937291,18,6,1035.553
"1304",403,0.593519882,17,0.048850575,351,1.387351779,28.74433608,0.071325896,0.497647282,0.02927337,25.83055132,0.073591314,4.187987177,-25.796809,44.80527992,1.606565059,2.032261945,1.435129742,382.16,328.24,3.56,124.9959152,64.01537359,46.46533801,14.5152036,14,680,267.803772,0,0,0.051077456,11.670132,21,-62.03199024,2.162747971,0.667750484,6.15e-06,14,1.9905697,1.9905697,11.670132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,1035.553
"1305",1232,0.868829337,29,0.119341564,439,1.416129032,73.56735629,0.059713763,1.456018737,0.050207543,38.11810438,0.086829395,8.449615523,-67.49226296,60.25587007,1.593448824,2.093076865,1.464036089,446.32,221.28,7.96,203.8756432,4.70419088,57.50382173,141.6676306,15,1419,520.0744019,27.73109244,0.0066,0.069428323,22.427992,21,-81.74010719,1.38224579,0.317926167,0.007764166,15,1.5707222,1.2818409,22.427992,0.175969328,-0.003221817,0.005426166,0.000509219,0.076949759,0.130505794,0.007678379,0.014968645,0.909154142,0.950008858,0.351492741,18,6,1035.553
